device=cuda:1 run_dir=/home/htseng/Downloads/QuantumMC_Forward_Foundation_Model/runs/pid_restart_s28_402
loading deterministic, event-disjoint data splits...
epoch=41 train_loss=-3.27257 val_loss=-3.32366 val_nll=-5.28857 val_joint_nll=-4.30611 val_pid_acc=0.6786
epoch=42 train_loss=-3.27662 val_loss=-3.32678 val_nll=-5.29205 val_joint_nll=-4.30942 val_pid_acc=0.6785
epoch=43 train_loss=-3.27885 val_loss=-3.33066 val_nll=-5.29190 val_joint_nll=-4.31128 val_pid_acc=0.6788
epoch=44 train_loss=-3.28055 val_loss=-3.34595 val_nll=-5.30767 val_joint_nll=-4.32681 val_pid_acc=0.6788
epoch=45 train_loss=-3.28659 val_loss=-3.34910 val_nll=-5.31016 val_joint_nll=-4.32963 val_pid_acc=0.6790
epoch=46 train_loss=-3.28924 val_loss=-3.34304 val_nll=-5.30424 val_joint_nll=-4.32364 val_pid_acc=0.6789
epoch=47 train_loss=-3.29216 val_loss=-3.35398 val_nll=-5.31476 val_joint_nll=-4.33437 val_pid_acc=0.6788
epoch=48 train_loss=-3.29505 val_loss=-3.35172 val_nll=-5.31279 val_joint_nll=-4.33226 val_pid_acc=0.6790
epoch=49 train_loss=-3.29745 val_loss=-3.35231 val_nll=-5.31291 val_joint_nll=-4.33261 val_pid_acc=0.6789
epoch=50 train_loss=-3.30000 val_loss=-3.35663 val_nll=-5.31660 val_joint_nll=-4.33661 val_pid_acc=0.6790
epoch=51 train_loss=-3.30245 val_loss=-3.35774 val_nll=-5.31779 val_joint_nll=-4.33777 val_pid_acc=0.6790
epoch=52 train_loss=-3.30460 val_loss=-3.35919 val_nll=-5.31939 val_joint_nll=-4.33929 val_pid_acc=0.6790
epoch=53 train_loss=-3.30825 val_loss=-3.36001 val_nll=-5.32060 val_joint_nll=-4.34031 val_pid_acc=0.6789
epoch=54 train_loss=-3.30981 val_loss=-3.36149 val_nll=-5.32117 val_joint_nll=-4.34133 val_pid_acc=0.6791
epoch=55 train_loss=-3.31126 val_loss=-3.35794 val_nll=-5.31942 val_joint_nll=-4.33868 val_pid_acc=0.6786
epoch=56 train_loss=-3.31336 val_loss=-3.36813 val_nll=-5.32747 val_joint_nll=-4.34780 val_pid_acc=0.6790
epoch=57 train_loss=-3.31528 val_loss=-3.37159 val_nll=-5.33127 val_joint_nll=-4.35143 val_pid_acc=0.6791
epoch=58 train_loss=-3.31692 val_loss=-3.37169 val_nll=-5.33108 val_joint_nll=-4.35138 val_pid_acc=0.6791
epoch=59 train_loss=-3.31935 val_loss=-3.37047 val_nll=-5.32988 val_joint_nll=-4.35018 val_pid_acc=0.6791
epoch=60 train_loss=-3.32087 val_loss=-3.37453 val_nll=-5.33390 val_joint_nll=-4.35421 val_pid_acc=0.6790
epoch=61 train_loss=-3.32211 val_loss=-3.37343 val_nll=-5.33243 val_joint_nll=-4.35293 val_pid_acc=0.6791
epoch=62 train_loss=-3.32332 val_loss=-3.37388 val_nll=-5.33296 val_joint_nll=-4.35342 val_pid_acc=0.6791
epoch=63 train_loss=-3.32456 val_loss=-3.37601 val_nll=-5.33519 val_joint_nll=-4.35560 val_pid_acc=0.6790
epoch=64 train_loss=-3.32574 val_loss=-3.37647 val_nll=-5.33557 val_joint_nll=-4.35602 val_pid_acc=0.6792
epoch=65 train_loss=-3.32657 val_loss=-3.37611 val_nll=-5.33513 val_joint_nll=-4.35562 val_pid_acc=0.6791
epoch=66 train_loss=-3.32730 val_loss=-3.37711 val_nll=-5.33602 val_joint_nll=-4.35656 val_pid_acc=0.6791
epoch=67 train_loss=-3.32841 val_loss=-3.37798 val_nll=-5.33682 val_joint_nll=-4.35740 val_pid_acc=0.6792
epoch=68 train_loss=-3.32779 val_loss=-3.37835 val_nll=-5.33718 val_joint_nll=-4.35777 val_pid_acc=0.6792
epoch=69 train_loss=-3.32923 val_loss=-3.37907 val_nll=-5.33797 val_joint_nll=-4.35852 val_pid_acc=0.6791
epoch=70 train_loss=-3.32907 val_loss=-3.37871 val_nll=-5.33761 val_joint_nll=-4.35816 val_pid_acc=0.6791
test_nll=-5.315192
test_pid_accuracy=0.6795
checkpoint=/home/htseng/Downloads/QuantumMC_Forward_Foundation_Model/runs/pid_restart_s28_402/model.pt
